bookID,title,authors,average_rating,isbn,isbn13,language_code,num_pages,ratings_count,text_reviews_count,publication_date,publisher
23410,Pimsleur German Level 1 CD: [Lessons 1-30],Pimsleur Language Programs,4.23,743518365,9780743518369,eng,16,58,10,4/1/2010,Pimsleur
23418,The Architecture of Happiness,Alain de Botton,3.86,375424431,9780375424434,eng,280,7101,540,10/3/2006,Pantheon Books
23419,The Consolations of Philosophy,Alain de Botton,4.01,679779175,9780679779179,en-US,265,13499,812,4/3/2001,Vintage
23420,How Proust Can Change Your Life,Alain de Botton,3.76,679779159,9780679779155,eng,208,10270,877,4/28/1998,Vintage
23421,Kiss & Tell,Alain de Botton,3.56,312155611,9780312155612,eng,258,828,46,5/15/1997,Picador
23423,The Consolations of Philosophy,Alain de Botton,4.01,140276610,9780140276619,eng,272,763,70,3/1/2001,Penguin
23425,Status Anxiety,Alain de Botton,3.91,375725350,9780375725357,eng,306,7957,535,5/10/2005,Vintage
23426,On Love,Alain de Botton,3.98,802142400,9780802142405,eng,194,11297,853,1/6/2006,Grove Press
23438,Miracle at St. Anna,James   McBride,3.74,1573229717,9781573229715,en-US,336,2141,303,1/7/2003,Riverhead Books
23439,Die Farbe von Wasser,James   McBride,4.09,342661278X,9783426612781,ger,317,38,1,2/1/2001,Droemer Knaur
23453,Dragons of Winter Night (Dragonlance: Chronicles #2),Margaret Weis/Tracy Hickman,4.12,786930675,9780786930678,en-US,361,424,20,7/1/2003,Wizards of the Coast
23454,Dragons of Winter Night (Dragonlance: Chronicles  #2),Margaret Weis/Tracy Hickman,4.12,1932796789,9781932796780,eng,358,35536,401,4/10/2007,Devil's Due Publishing
23460,Dragon's Treasure,Elizabeth A. Lynn,3.54,441012590,9780441012596,eng,336,170,11,9/27/2005,Ace
23461,Watchtower (Chronicles of Tornor  #1),Elizabeth A. Lynn,3.57,743498097,9780743498098,eng,224,646,35,12/1/2004,iBooks
23468,Letters to a Young Artist,Anna Deavere Smith,4.02,1400032385,9781400032389,eng,240,543,50,1/24/2006,Anchor
23475,The Hip Chick's Guide to Macrobiotics: A Philosophy for Achieving a Radiant Mind and a Fabulous Body,Jessica Porter/Michio Kushi,3.69,1583332057,9781583332054,eng,289,424,53,9/9/2004,Avery Publishing Group
23479,La casa en Mango Street,Sandra Cisneros/Elena Poniatowska,3.63,613046889,9780613046886,spa,110,35,5,10/18/1994,Turtleback Books
23491,Kurt Vonnegut's Cat's Cradle (Modern Critical Interpretations),Harold Bloom/Terry Southern/David H. Goldsmith/James Lundquist/Lawrence R. Broer/Peter J. Reed/Loree Rackstraw/William S. Doxey/Jerome Klinkowitz/Richard Giannone/John L. Simons/Leonard Mustazza/Zoltan Ab di-Nagy/Peter Freese/Wendy B. Faris,4.35,791063372,9780791063378,eng,258,14,2,6/15/2002,Chelsea House Publications
23492,The Dharma Bums,Jack Kerouac/Ann  Douglas,3.92,143039601,9780143039600,eng,187,2055,172,4/5/2007,Penguin Classics
23503,The Alchemist's Daughter,Katharine McMahon,3.25,307335852,9780307335852,eng,346,3565,451,10/24/2006,Broadway Books
23504,The Art of Fullmetal Alchemist: The Anime,Hiromu Arakawa/Akira Watanabe/Eric Searleman,4.44,1421507668,9781421507668,eng,96,266,8,10/17/2006,VIZ Media LLC
23506,Fullmetal Alchemist  Vol. 11 (Fullmetal Alchemist  #11),Hiromu Arakawa/Akira Watanabe,4.59,1421508389,9781421508382,eng,192,7655,129,1/16/2007,VIZ Media LLC
23512,Astronomy Today,Eric Chaisson/Steve McMillan,3.99,131445960,9780131445963,eng,2,128,4,7/26/2004,Prentice Hall
23515,Astronomy For Dummies,Stephen P. Maran,3.84,764584650,9780764584657,eng,318,285,27,5/6/2005,Wiley Publishing  Inc.
23516,Astronomy: A Self-Teaching Guide,Dinah L. Moché,3.89,471265187,9780471265184,eng,343,113,10,2/24/2004,John Wiley & Sons
23517,Astronomy: A Beginner's Guide to the Universe,Eric Chaisson/Steve McMillan,3.88,013187165X,9780131871656,eng,499,159,8,2/24/2006,Benjamin Cummings
23518,Bad Astronomy,Philip Plait,4.04,471409766,9780471409762,eng,277,5247,234,3/5/2002,Wiley
23520,The Complete World of Greek Mythology,Richard Buxton,4.24,500251215,9780500251218,eng,256,1598,46,6/28/2004,Thames & Hudson
23521,Mythology: Timeless Tales of Gods and Heroes,Edith Hamilton,4,446607258,9780446607254,eng,330,1747,192,8/1/1999,Warner
23522,Mythology,Edith Hamilton/Steele Savage,4,316341517,9780316341516,eng,497,35634,1552,9/14/1998,Little  Brown and Company
23524,Mythology: The DC Comics Art of Alex Ross,Alex Ross/Geoff Spear/Chip Kidd,4.33,375714626,9780375714627,eng,320,1994,37,11/8/2005,Pantheon
23525,Norse Mythology: A Guide to the Gods  Heroes  Rituals  and Beliefs,John Lindow,4.11,195153820,9780195153828,eng,365,1107,33,10/17/2002,Oxford University Press  USA
23526,Classic Myths to Read Aloud: The Great Stories of Greek and Roman Mythology  Specially Arranged for Children Five and Up by an Educational Expert,William F. Russell,4.12,517588374,9780517588376,eng,272,249,44,4/28/1992,Broadway Books
23533,Snapshots From Hell: The Making Of An MBA,Peter M. Robinson,3.7,1857880781,9781857880786,en-US,296,582,43,4/26/2005,Nicholas Brealey
23545,Watchmen on the Walls,Hannah Hurnard,4.02,805413995,9780805413991,eng,184,39,6,3/1/1998,B&H Publishing Group
23547,America (The Book): A Citizen's Guide to Democracy Inaction  (Teacher's Edition),Jon   Stewart/Scott C. Jacobson,4.02,446691860,9780446691864,en-GB,227,1827,116,9/25/2006,Warner Books
23548,The Children's Book of America,William J. Bennett/Michael Hague,4.19,684849305,9780684849300,en-US,112,95,13,11/2/1998,Simon & Schuster
23549,The Journal of Scott Pendleton Collins: A World War 2 Soldier,Walter Dean Myers,3.96,439050138,9780439050135,eng,140,1132,181,6/1/1999,Scholastic Inc.
23552,The New Big Book of America,Todd Davis/Marc Frey,5,762412631,9780762412631,eng,56,2,1,3/21/2002,Courage Books
23558,Awake in the Dark: The Best of Roger Ebert,Roger Ebert/David Bordwell,4.2,226182002,9780226182001,eng,512,416,30,9/15/2006,University of Chicago Press
23563,"Ebert's ""Bigger"" Little Movie Glossary",Roger Ebert/Ray Ebert,3.87,836282892,9780836282894,en-US,228,82,9,12/3/2005,Andrews McMeel Publishing
23573,The Perfect London Walk,Roger Ebert/Daniel Curley/Jack Lane,4.26,836279298,9780836279290,eng,123,40,6,1/1/1986,Andrews McMeel Publishing
23576,The Truth with Jokes,Al Franken,3.86,452287677,9780452287679,eng,386,7469,201,10/1/2006,Plume Books
23577,Lies & the Lying Liars Who Tell Them: A Fair & Balanced Look at the Right,Al Franken,3.81,452285216,9780452285217,en-US,421,25235,723,7/27/2004,Plume Books
23581,"Still More George W. Bushisms: ""Neither in French nor in English nor in Mexican""",Jacob Weisberg/Al Franken,3.37,743251008,9780743251006,eng,96,56,11,11/4/2003,Fireside
23582,You're Good Enough  You're Smart Enough  & Doggone It  People Like You!,Al Franken,3.89,553470949,9780553470949,en-US,0,18,0,10/1/1992,Random House Audio Publishing Group
23584,I'm Good Enough  I'm Smart Enough  & Doggone It  People Like Me!,Al Franken/Melody Beattie/Stuart Smalley,3.82,440504708,9780440504702,en-US,352,359,35,10/1/1992,Dell
23588,J.R.R. Tolkien: Artist and Illustrator,Wayne G. Hammond/Christina Scull/J.R.R. Tolkien,4.14,618083618,9780618083619,en-US,224,8140,32,10/18/2000,Mariner Books
23589,The J.R.R. Tolkien Companion and Guide,Christina Scull/Wayne G. Hammond,4.64,618391134,9780618391134,eng,2264,45,0,11/2/2006,Houghton Mifflin Harcourt
23591,The Children of Húrin,J.R.R. Tolkien/Christopher Tolkien/Alan  Lee,3.97,618894640,9780618894642,eng,313,2681,225,4/17/2007,Houghton Mifflin Harcourt
23596,Tales Before Tolkien: The Roots of Modern Fantasy,Douglas A. Anderson/Frank R. Stockton/Ludwig Tieck/Richard Garnett/H. Rider Haggard/Andrew Lang/William Hope Hodgson/E.A. Wyke-Smith/David  Lindsay/Clemence Housman/George MacDonald/Arthur Machen/A. Merritt/L. Frank Baum/Kenneth Morris/William Morris/James Branch Cabell/Lord Dunsany/Francis Stevens/E.H. Knatchbull-Hugessen/E. Nesbit,3.93,345458567,9780345458568,eng,528,1130,42,11/29/2005,Del Rey
23598,The J.R.R. Tolkien Companion and Guide  Volume 1: Chronology,Christina Scull/Wayne G. Hammond,4.51,618391029,9780618391028,eng,1002,40,2,11/2/2006,Houghton Mifflin Harcourt
23600,Sauron Defeated: The History of The Lord of the Rings  Part Four (The History of Middle-Earth  #9),J.R.R. Tolkien/Christopher Tolkien,4.01,395606497,9780395606490,eng,496,2572,41,10/27/1992,Houghton Mifflin Harcourt
23601,The J.R.R. Tolkien Companion and Guide  Volume 2: Reader's Guide,Wayne G. Hammond/Wayne G. Hammond,4.46,618391010,9780618391011,eng,1262,31,2,11/2/2006,Houghton Mifflin Harcourt
23603,Tales from the Perilous Realm,J.R.R. Tolkien,4.08,7149123,9780007149124,eng,178,3242,162,9/2/2002,HarperCollins Publishers
23608,Tolkien: Man and Myth: A Literary Life,Joseph Pearce,4.05,898708257,9780898708257,eng,256,467,31,12/1/2001,Ignatius Press
23617,Roverandom,J.R.R. Tolkien/Christina Scull/Wayne G. Hammond,3.87,7149115,9780007149117,eng,116,8775,413,9/2/2002,HarperCollins Publishers
23625,The History of Middle-Earth Index (The History of Middle-Earth  #13),J.R.R. Tolkien/Christopher Tolkien,4.25,7137435,9780007137435,eng,484,51,3,8/5/2002,HarperCollins
23627,The Lost Road and Other Writings (The History of Middle-earth  #5),J.R.R. Tolkien/Christopher Tolkien,3.97,261102257,9780261102255,eng,455,97,10,6/5/2002,HarperCollins
23637,Tolkien's Modern Middle Ages,Jane Chance/Alfred Siewers,3.62,1403969736,9781403969736,eng,264,16,2,11/19/2005,Palgrave Macmillan
23640,Understanding The Lord of the Rings: The Best of Tolkien Criticism,Rose A. Zimbardo/Neil D. Isaacs,4.02,618422536,9780618422531,eng,304,2067,17,5/12/2005,Mariner Books
23643,Faërie,J.R.R. Tolkien/Francis Ledoux,3.54,2266102710,9782266102711,fre,217,89,2,11/20/2003,Pocket
23653,The Hobbit  or  There and Back Again,J.R.R. Tolkien/Alan  Lee,4.27,026110330X,9780261103306,eng,289,559,55,9/15/1997,Houghton Mifflin Company
23685,Ranma 1/2  Vol. 36 (Ranma ½ (US 2nd)  #36),Rumiko Takahashi,4.14,142150507X,9781421505077,eng,182,863,33,11/1/2006,Viz Media
23686,Ranma ½  Vol. 1 (Ranma ½ (US 2nd)  #1),Rumiko Takahashi,4.15,1569319626,9781569319628,eng,304,29058,309,5/7/2003,VIZ Media LLC
23689,Ranma 1/2  Vol. 35 (Ranma ½ (US 2nd)  #35),Rumiko Takahashi,4.1,1421505061,9781421505060,eng,208,752,13,8/8/2006,VIZ Media LLC
23692,Ranma 1/2  Vol. 34 (Ranma ½ (US 2nd)  #34),Rumiko Takahashi,4.08,1421505053,9781421505053,eng,182,782,13,5/1/2006,Viz Media
23693,Ranma 1/2  Vol. 7 (Ranma ½ (US 2nd)  #7),Rumiko Takahashi,4.13,1591161290,9781591161295,eng,184,1392,39,2/4/2004,Viz Media
23697,Mermaid Saga  Vol. 2,Rumiko Takahashi,4.05,1591164842,9781591164845,eng,208,92,3,9/21/2004,VIZ Media LLC
23700,The Mermaids Singing,Lisa Carey,3.77,380815591,9780380815593,en-US,288,1859,231,11/6/2001,William Morrow Paperbacks
23703,Maison Ikkoku  Volume 15 (Maison Ikkoku  #15),Rumiko Takahashi,4.36,1421502798,9781421502793,en-US,208,257,11,2/14/2006,VIZ Media LLC
23704,Maison Ikkoku  Volume 14 (Maison Ikkoku  #14),Rumiko Takahashi,4.3,1421501422,9781421501420,eng,240,245,6,12/13/2005,VIZ Media LLC
23706,Maison Ikkoku  Volume 12 (Maison Ikkoku  #12),Rumiko Takahashi,4.27,1591168694,9781591168690,eng,323,250,3,8/9/2005,VIZ Media LLC
23707,Maison Ikkoku  Volume 5 (Maison Ikkoku  #5),Rumiko Takahashi,4.22,1591163196,9781591163190,en-US,208,300,5,6/2/2004,Viz Media
23708,Maison Ikkoku  Volume 6 (Maison Ikkoku  #6),Rumiko Takahashi,4.19,1591164222,9781591164227,en-US,208,291,4,8/17/2004,Viz Media
23709,Maison Ikkoku  Volume 11 (Maison Ikkoku  #11),Rumiko Takahashi,4.28,159116804X,9781591168041,eng,232,252,4,6/7/2005,VIZ Media LLC
23710,Maison Ikkoku  Volume 9 (Maison Ikkoku  #9),Rumiko Takahashi,4.19,1591166179,9781591166177,en-US,232,272,4,2/9/2005,VIZ Media LLC
23717,Rumic World Trilogy  Volume 3 (Rumic World Trilogy  #3),Rumiko Takahashi,3.88,1569312060,9781569312063,eng,192,69,1,11/5/1997,Viz Media
23720,Nausicaä of the Valley of the Wind  Vol. 4 (Nausicaä of the Valley of the Wind  #4),Hayao Miyazaki/David Lewis/Toren Smith/Kaori Inoue/Joe Yamazaki/Walden Wong/Izumi Evers,4.59,1591163528,9781591163527,eng,134,1956,38,6/2/2004,VIZ Media
23721,Nausicaä of the Valley of the Wind  Vol. 6 (Nausicaä of the Valley of the Wind  #6),Hayao Miyazaki/Matt Thorn/Kaori Inoue/Joe Yamazaki/Walden Wong/Izumi Evers,4.62,1591163544,9781591163541,eng,159,1776,33,8/10/2004,VIZ Media
23722,Nausicaä of the Valley of the Wind  Vol. 5 (Nausicaä of the Valley of the Wind  #5),Hayao Miyazaki/Matt Thorn/Kaori Inoue/Joe Yamazaki/Walden Wong/Izumi Evers,4.61,1591164125,9781591164128,eng,151,1904,28,6/30/2004,VIZ Media
23724,Nausicaä of the Valley of the Wind  Vol. 7 (Nausicaä of the Valley of the Wind  #7),Hayao Miyazaki/Matt Thorn/Kaori Inoue/Joe Yamazaki/Walden Wong/Izumi Evers,4.61,1591163552,9781591163558,eng,223,1716,79,9/7/2004,VIZ Media
23734,Nausicaä De La Vallée Du Vent  Tome 4,Hayao Miyazaki,4.59,2723433927,9782723433921,fre,144,29,2,6/12/2001,Glénat
23740,Nausicaä de la vallée du vent  tome 3,Hayao Miyazaki,4.56,2723433919,9782723433914,fre,144,32,3,2/20/2001,Glénat
23751,Homer's Daughter,Robert Graves,3.81,897330595,9780897330596,en-US,283,416,34,8/30/2005,Academy Chicago Publishers
23753,The Absolute Sandman  Volume One,Neil Gaiman/Mike Dringenberg/Chris Bachalo/Michael Zulli/Kelly Jones/Charles Vess/Colleen Doran/Malcolm Jones III/Steve Parkhouse/Daniel Vozzo/Lee Loughridge/Steve Oliff/Todd Klein/Dave McKean/Sam Kieth,4.65,1401210821,9781401210823,eng,612,15640,512,11/1/2006,Vertigo
23754,Preludes & Nocturnes (The Sandman  #1),Neil Gaiman/Sam Kieth/Mike Dringenberg/Malcolm Jones III/Todd Klein/Karen  Berger,4.24,1563892278,9781563892271,eng,233,171841,3781,12/1/1998,Vertigo
23756,Berlin Diary: The Journal of a Foreign Correspondent 1934-1941,William L. Shirer/Gordon A. Craig,4.29,801870569,9780801870569,eng,627,3574,198,4/17/2002,Johns Hopkins University Press
23757,This Is Berlin: Reporting from Nazi Germany 1938-40,William L. Shirer/John Keegan/Inga Shirer Dean,4.24,1585672793,9781585672790,en-US,478,155,5,5/30/2002,Overlook TP
23758,The Nightmare Years: 1930-40 (20th Century Journey  #2),William L. Shirer,4.24,1841581224,9781841581224,eng,654,844,41,3/5/2008,Birlinn
23763,The Collapse of the Third Republic,William L. Shirer,4.21,306805626,9780306805622,eng,1082,531,40,3/21/1994,Da Capo Press
23774,Something Borrowed (Darcy & Rachel  #1),Emily Giffin,3.85,312321198,9780312321192,en-US,322,24522,4032,4/1/2005,St. Martin's Griffin
23777,Something Borrowed  Something Blue,Elaine Barbieri/Constance O'Banyon/Evelyn Rogers/Bobbi Smith,3.94,084394725X,9780843947250,eng,394,17,1,6/1/2000,Leisure Books
23784,The Major Plays,Anton Chekhov/Ann Dunnigan/Rosamund Bartlett/Robert Brustein,4.18,451530373,9780451530370,eng,406,102,16,12/5/2006,Signet
23785,The Complete Plays,Anton Chekhov/Laurence Senelick,4.47,393048853,9780393048858,eng,1060,222,12,1/3/2006,W. W. Norton & Company
23788,Anton Chekhov's Selected Plays,Anton Chekhov/Laurence Senelick,4.01,393924653,9780393924657,eng,674,97,10,10/25/2004,W. W. Norton & Company
23790,Short Stories,Anton Chekhov/Ralph E. Matlaw,4.35,393090027,9780393090024,eng,384,2633,105,4/17/1979,W. W. Norton & Company
23791,Ward No. 6 and Other Stories,Anton Chekhov/David Plante/Constance Garnett,4.33,1593080034,9781593080037,en-US,400,6988,173,7/1/2003,Barnes  Noble Classics
23793,The Dark Descent,David G. Hartwell/Clive Barker/Ray Bradbury/John Collier/Shirley Jackson/Stephen King/Joyce Carol Oates,4.25,312862172,9780312862176,eng,1011,1991,65,1/15/1997,Tor Books
23796,The Medusa in the Shield,David G. Hartwell/Robert Aickman/Charlotte Perkins Gilman/William Faulkner/Robert Smythe Hichens/Richard Matheson/Joanna Russ/Dennis Etchison/D.H. Lawrence/Tanith Lee/Flannery O'Connor/Ramsey Campbell/Thomas M. Disch/Henry James/Theodore Sturgeon/Clive Barker/Edgar Allan Poe/Stephen King/Michael  Bishop/H.P. Lovecraft/J. Sheridan Le Fanu,3.88,812509668,9780812509663,eng,498,49,6,11/15/1991,Tor Books
23797,A Fabulous  Formless Darkness,David G. Hartwell/Fritz Leiber/Fitz-James O'Brien/Shirley Jackson/Ambrose Bierce/Edith Wharton/Algernon Blackwood/Thomas M. Disch/Robert Aickman/Philip K. Dick/Gene Wolfe/Charles Dickens/Stephen King/Joyce Carol Oates/Walter de la Mare/Ivan Turgenev/Robert W. Chambers/Oliver Onions,4.18,812509676,9780812509670,eng,608,31,5,1/15/1992,Tor Books
23799,The Dark Descent  Vol 1: The Color of Evil,David G. Hartwell,4.12,246136677,9780246136671,eng,304,2,0,9/19/1990,Grafton
24217,Alice's Adventures in Wonderland and Through the Looking Glass,Lewis Carroll/John Tenniel/Tan Lin,4.07,1593080158,9781593080150,eng,286,2791,273,12/15/2003,Barnes & Noble Classics
24218,Alice's Adventures in Wonderland,Lewis Carroll/Helen Oxenbury,4.02,763620491,9780763620493,eng,208,65,5,3/1/2003,Candlewick Press
24220,Alice's Adventures in Wonderland and Through the Looking-Glass (Alice's Adventures in Wonderland  #1-2),Lewis Carroll/Hugh Haughton/John Tenniel,4.07,141439769,9780141439761,eng,378,3409,228,3/27/2003,Penguin Books
24221,Alice's Adventures in Wonderland,Lewis Carroll/Helen Oxenbury,4.02,763608041,9780763608040,eng,207,226,27,10/6/1999,Candlewick Press (MA)
24223,The Art of Warfare,Sun Tzu/Roger T. Ames,3.97,034536239X,9780345362391,eng,336,824,55,3/2/1993,Ballantine Books
24244,The Black Ice (Harry Bosch  #2; Harry Bosch Universe  #2),Michael Connelly,4.08,446613444,9780446613446,eng,448,45274,1619,12/1/2003,Vision
24248,Black Ice (Ice  #1),Anne Stuart,3.71,778321711,9780778321712,eng,377,8284,628,4/26/2005,Mira Books
24249,A Cavern of Black Ice (Sword of Shadows  #1),J.V. Jones,3.87,076534551X,9780765345516,eng,769,7919,163,3/1/2005,Tor Fantasy
24253,White Sky  Black Ice (Nathan Active Mystery  #1),Stan Jones,3.77,1569473331,9781569473337,eng,284,644,116,7/1/2003,Soho Crime
24255,Thus Spake the Corpse: An Exquisite Corpse Reader 1988-98 Vol 1 Poetry & Essays,Andrei Codrescu/Laura Rosenthal,3.83,1574231006,9781574231007,en-US,417,18,1,7/1/1999,Black Sparrow Press
24257,Thus Spoke Zarathustra,Friedrich Nietzsche,4.06,1845882423,9781845882426,eng,128,911,40,12/1/2006,Nonsuch Publishing
24268,A World Lit Only by Fire,William Manchester/Barrett Whitener,3.85,786160446,9780786160440,en-US,10,38,4,3/1/2007,Blackstone Audiobooks
24270,War Comes to Willy Freeman (Arabus Family Saga  #1),James Lincoln Collier/Christopher Collier,3.59,440495040,9780440495048,eng,192,258,53,1/1/1987,Yearling
26766,Dark Water's Embrace (Mictlan  #1),Stephen Leigh,3.77,380794780,9780380794782,eng,331,78,10,3/1/1998,Harper Voyager
26768,In Dark Waters,Mary Burton,3.81,373274483,9780373274482,eng,249,95,10,6/28/2005,Silhouette Books
26779,Oswald Chambers  Abandoned to God: The Life Story of the Author of My Utmost for His Highest,David McCasland/Oswald Chambers,4.45,1572930500,9781572930506,eng,352,1372,87,9/1/1998,Our Daily Bread Publishing
26780,Mandie and the Abandoned Mine (Mandie  #8),Lois Gladys Leppard,3.96,871239329,9780871239327,eng,160,1369,17,5/1/1987,Bethany House Publishers
26784,Abandoned Prayers: The Incredible True Story of Murder  Obsession and Amish Secrets,Gregg Olsen,3.79,312982011,9780312982010,eng,399,1458,98,6/16/2003,St. Martin's True Crime
26800,C++ Programmer's Notebook,Jim Keogh/John Shapley Gray,3,130887013,9780130887016,eng,528,3,0,8/16/2001,Prentice Hall PTR
26805,The Sibley Field Guide to Birds of Western North America,David Allen Sibley,4.69,679451218,9780679451211,en-US,473,730,36,4/29/2003,Alfred A. Knopf
26821,The National Geographic Society: 100 Years of Adventure & Discovery,C.D.B. Bryan,4.11,810982196,9780810982192,en-US,528,10,2,9/1/2001,Abradale Books/Harry N. Abrams
26827,Park Profiles: Grand Canyon Country (Park Profiles),National Geographic Society,4.1,792270320,9780792270324,eng,200,10,1,1/19/2010,National Geographic
26829,Canada's Incredible Coasts,Donald J. Crump/William R. Gray,3.71,870448293,9780870448294,eng,199,7,0,11/1/1993,National Geographic Society
26832,Shout Out Loud! 2,Satosumi Takaguchi,3.95,1598163175,9781598163179,eng,194,91,2,8/1/2006,Blu
26833,Shout Out Loud! 5,Satosumi Takaguchi,3.93,1598163205,9781598163209,en-GB,192,83,6,10/1/2007,Blu
26835,Can't Win With You 1,Satosumi Takaguchi/Yukine Honami,3.57,1569708126,9781569708125,eng,176,77,3,8/15/2007,Digital Manga Publishing
26836,叫んでやるぜ! (1) (あすかコミックスCL-DX),Satosumi Takaguchi/Satosumi Takaguchi,3.68,4048526456,9784048526456,jpn,165,2,0,2/1/1996,角川書店 (Kadokawa Shoten)
26839,叫んでやるぜ! (2) (ASUKA COMICS CL-DX),Satosumi Takaguchi/Satosumi Takaguchi,3.95,4048527851,9784048527859,jpn,178,2,0,3/1/1997,角川書店 (Kadokawa Shoten)
26841,Soups,Norman Kolpas/Allan Rosenberg/Chuck Williams/Laurie Wertz,3.88,783502508,9780783502502,eng,108,17,2,5/24/1999,Time-Life Books
26842,Pies and Tarts,Chuck Williams/Laurie Wertz/John Phillip Carroll,3.82,783502001,9780783502007,eng,108,18,2,5/24/1999,Time Life Medical
26853,The Fate of Reason: German Philosophy from Kant to Fichte,Frederick C. Beiser,4.52,067429503X,9780674295032,eng,410,118,8,10/15/1993,Harvard University Press
26860,Michael's Golden Rules,Deloris Jordan/Roslyn M. Jordan/Michael Jordan/Kadir Nelson,3.93,689870167,9780689870163,eng,32,83,22,1/23/2007,Simon  Schuster/Paula Wiseman Books
26871,Confessions of an Actor,Laurence Olivier,3.69,671417010,9780671417017,eng,348,279,19,12/31/1982,Simon & Schuster
26904,For Lust of Knowing: The Orientalists and Their Enemies,Robert Irwin,3.72,140289232,9780140289237,eng,304,10,0,1/25/2007,Penguin
26908,The Arabian Nightmare,Robert Irwin,3.84,1585672173,9781585672172,eng,282,411,32,4/30/2002,Harry N. Abrams
26913,The Plot Against America,Philip Roth,3.77,224074539,9780224074537,eng,391,337,47,9/30/2004,Jonathan Cape
26919,Continental Drift,Russell Banks,3.87,60854944,9780060854942,eng,408,2824,299,3/13/2007,Harper Perennial Modern Classics
27266,Glass Houses (The Morganville Vampires  #1),Rachel Caine,3.92,451219945,9780451219947,eng,239,83997,3992,10/3/2006,NAL Jam
27269,The Glass House (Captain Lacey  #3),Ashley Gardner,4.04,425199436,9780425199435,eng,256,1123,62,12/7/2004,Berkley
27277,Glass House,Philip Johnson/Toshio Nakamura,4,1580931863,9781580931861,eng,256,14,2,5/10/2007,The Monacelli Press
27293,The Echo of Greece,Edith Hamilton,4.09,393002314,9780393002317,eng,224,29,3,2/17/1964,W.W. Norton
27295,Three Greek Plays: Prometheus Bound/Agamemnon/The Trojan Women,Euripides/Aeschylus/Edith Hamilton,4.06,393002039,9780393002034,en-US,240,77,13,11/28/1958,W.W. Norton & Company
27297,The Analects,Confucius/D.C. Lau,3.83,140443487,9780140443486,eng,249,12131,319,9/27/1979,Penguin Books Ltd
27298,The Twentieth Wife (Taj Mahal Trilogy  #1),Indu Sundaresan,4.04,743428188,9780743428187,en-US,380,11380,1253,2/18/2003,Washington Square Press
27299,La Emperatriz tras el velo (Trilogía Taj Mahal  #1),Indu Sundaresan/Alberto Coscarelli,4.04,8425337607,9788425337604,spa,382,2,1,4/30/2003,Grijalbo Mondadori Sa
27303,A History of God: The 4 000-Year Quest of Judaism  Christianity  and Islam,Karen Armstrong,3.87,345384563,9780345384560,eng,496,1343,144,8/9/1994,Ballantine Books
27304,Buddha,Karen Armstrong,3.89,143034367,9780143034360,eng,240,3783,286,9/28/2004,Penguin Books
27306,Islam: A Short History,Karen Armstrong,4.02,081296618X,9780812966183,eng,230,7660,448,8/6/2002,Modern Library
27308,The Spiral Staircase: My Climb Out of Darkness,Karen Armstrong,3.99,385721277,9780385721271,eng,306,5755,575,2/22/2005,Anchor
27309,The Battle for God: A History of Fundamentalism,Karen Armstrong,3.93,345391691,9780345391698,eng,480,5677,254,1/30/2001,Ballantine Books
27310,Muhammad: A Biography of the Prophet,Karen Armstrong,4.15,62508865,9780062508867,eng,304,4978,258,9/10/1993,HarperOne
27313,The Analects of Confucius: A Philosophical Translation,Confucius/Henry Rosemont Jr./Roger T. Ames,3.83,345434072,9780345434074,eng,352,180,16,9/7/1999,Ballantine Books
27315,Analects,Confucius/Edward Slingerland,3.83,872206351,9780872206359,eng,312,115,17,9/15/2003,Hackett Publishing Company  Inc.
27323,Hiroshima,John Hersey,3.97,679721037,9780679721031,eng,152,52567,2358,3/4/1989,Vintage
27326,The Wall,John Hersey,4.28,394756967,9780394756967,eng,640,1829,57,3/12/1988,Vintage Books
27333,Silent Spring,Rachel Carson/Linda Lear/Edward O. Wilson,3.97,618249060,9780618249060,eng,378,30281,1694,10/22/2002,Mariner Books
27345,The House of Life: Rachel Carson at Work,Paul Brooks/Rachel Carson,3.95,395517427,9780395517420,eng,350,10,1,10/18/1989,Mariner Books
27347,Under the Sea Wind (Nature Classic),Rachel Carson/Bob Hines,4.14,140253807,9780140253801,eng,320,18,4,4/1/1996,Penguin
27356,Black Meets White,Justine Korman Fontes/Geoff Waring,3.5,763619337,9780763619336,en-US,24,50,11,7/12/2005,Candlewick Press
27363,Back Bay (Peter Fallon  #1),William Martin,3.91,446363162,9780446363167,eng,532,1614,173,7/1/1992,Grand Central Publishing
27368,Letters from the Bay of Islands: The Story of Marianne Williams,Marianne Williams/Caroline Fitzgerald,3.72,143019295,9780143019299,eng,270,24,2,1/1/2004,Penguin Books
27385,"Since ""Silent Spring""",Frank  Graham,3.78,449231410,9780449231418,eng,0,1,0,6/12/1974,Fawcett
27397,A Civil Action,Jonathan Harr,3.97,679772677,9780679772675,eng,512,13628,754,8/27/1996,Vintage
27398,The Lost Painting,Jonathan Harr,3.74,375759867,9780375759864,en-US,320,24619,765,11/7/2006,Random House Trade Paperbacks
27399,The Lost Painting,Jonathan Harr,3.74,375431535,9780375431531,eng,368,5,0,11/1/2005,Random House Large Print
27404,Gideon's Trumpet: How One Man  a Poor Prisoner  Took His Case to the Supreme Court-And Changed the Law of the United States,Anthony  Lewis,3.91,679723129,9780679723127,eng,288,2264,185,4/23/1989,Vintage
